ticker,name,sector,industry,mcap,exch
TROO,TROOPS Inc.,Finance,Diversified Financial Services,252871544.0,
TROW,"T. Rowe Price Group, Inc.",Financial Services,Asset Management,25401307136.0,NMS
TRP.TO,TC Energy Corporation,Energy,Oil & Gas Midstream,72771245618.0,TSX
TRST,TrustCo Bank Corp NY,Financials,Regional Banks,952027703.0,
TRST.L,Trustpilot Group plc,Technology,Software - Application,1350188838.0,LSE
TRU,TransUnion,Industrials,Research & Consulting Services,14463855616.0,NYQ
TRUP,Trupanion Inc.,Financials,Life & Health Insurance,1126716792.0,
TRV,"The Travelers Companies, Inc.",Financial Services,Insurance - Property & Casualty,72069537792.0,NYQ
TRY.L,TR Property Ord,,,1325145477.0,LSE
TSCO,Tractor Supply Company,Consumer Discretionary,Other Specialty Retail,15959001088.0,NMS
TSCO.L,Tesco PLC,Consumer Defensive,Grocery Stores,40159681533.0,LSE
TSLA,Tesla Inc.,Consumer Discretionary,Automobile Manufacturers,1531433975808.0,NMS
TSN,Tyson Foods Inc.,Consumer Staples,Packaged Foods & Meats,20363644928.0,NYQ
TT,Trane Technologies plc,Industrials,Building Products,106040311808.0,NYQ
TTD,The Trade Desk Inc. Class A,Communication Services,Advertising,9181216768.0,NGM
TTE.PA,TotalEnergies SE,Energy,Oil & Gas Integrated,177021459219.0,PAR
TTEK,Tetra Tech Inc.,Industrials,Construction & Engineering,8042670592.0,NMS
TTMI,TTM Technologies Inc.,Information Technology,Electronic Manufacturing Services,15207802880.0,NMS
TTWO,Take-Two Interactive Software Inc.,Communication Services,Interactive Home Entertainment,45154131968.0,NMS
TW.L,Taylor Wimpey plc,Consumer Cyclical,Residential Construction,3904960915.0,LSE
TWI,Titan International Inc. (DE),Industrials,Steel/Iron Ore,472490186.0,
TWLO,Twilio Inc.,Technology,Software - Infrastructure,32564598784.0,NYQ
TWO,Two Harbors Investment Corp,Financials,Mortgage REITs,1268959703.0,
TXN,Texas Instruments Incorporated,Technology,Semiconductors,283457486848.0,NMS
TXRH,Texas Roadhouse Inc.,Consumer Discretionary,Restaurants,12455761920.0,NMS
TXT,Textron Inc.,Industrials,Aerospace & Defense,15808247808.0,NYQ
TYL,Tyler Technologies Inc.,Information Technology,Application Software,12732179456.0,NYQ
UA,Under Armour Inc. Class C,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",2818007552.0,NYQ
UAA,Under Armour Inc. Class A,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",2894746112.0,NYQ
UAL,United Airlines Holdings Inc.,Industrials,Passenger Airlines,40895787008.0,NMS
UBER,Uber Technologies Inc.,Industrials,Passenger Ground Transportation,151733551104.0,NYQ
UBSI,United Bankshares Inc.,Financials,Regional Banks,6353893376.0,NMS
UCB,United Community Banks Inc.,Financials,Regional Banks,4254860032.0,NYQ
UCG.MI,UniCredit S.p.A.,Financial Services,Banks - Regional,141684937900.0,MIL
UCTT,Ultra Clean Holdings Inc.,Information Technology,Semiconductor Materials & Equipment,4763908608.0,NMS
UDR,UDR Inc.,Real Estate,Multi-Family Residential REITs,14720586752.0,NYQ
UE,Urban Edge Properties Common Shares of Beneficial Interest,Real Estate,Retail REITs,3021578240.0,NYQ
UEM.L,Utilico Emerging Markets Ord,Financial Services,Asset Management,668312523.0,LSE
UFCS,United Fire Group Inc.,Financials,Property & Casualty Insurance,1325910659.0,
UFPI,UFP Industries Inc.,Industrials,Building Products,4790653440.0,NMS
UFPT,UFP Technologies Inc.,Health Care,Health Care Equipment,1832958218.0,
UHS,Universal Health Services Inc.,Health Care,Health Care Facilities,9417640960.0,NYQ
UHT,Universal Health Realty Income Trust,Real Estate,Real Estate Investment Trusts,597483250.0,
UKW.L,Greencoat UK Wind,,,3053001286.0,LSE
ULH,Universal Logistics Holdings Inc.,Industrials,Trucking Freight/Courier Services,376031794.0,
ULS,UL Solutions Inc. Class A,Industrials,Research & Consulting Services,17590413312.0,NYQ
ULTA,Ulta Beauty Inc.,Consumer Discretionary,Other Specialty Retail,20170586112.0,NMS
ULTI,REX IncomeMax Option Strategy ETF,,,39157936.0,
ULVR.L,Unilever PLC,Consumer Defensive,Household & Personal Products,134299427626.0,LSE
UMBF,UMB Financial Corporation,Financials,Regional Banks,10985763840.0,NMS
UNF,Unifirst Corporation,Industrials,Specialty Business Services,4914916352.0,NYQ
UNFI,United Natural Foods Inc.,Consumer Staples,Food Retail,2957570304.0,NYQ
UNH,UnitedHealth Group Incorporated Common Stock (DE),Health Care,Managed Health Care,385616248832.0,NYQ
UNI.MC,"Unicaja Banco, S.A.",Financial Services,Banks - Regional,9568488324.0,BME
UNI.MI,Unipol Assicurazioni S.p.A.,Financial Services,Insurance - Property & Casualty,21819727865.0,MIL
UNIT,Uniti Group Inc.,Communication Services,Alternative Carriers,2629693440.0,NMS
UNM,Unum Group,Financials,Life & Health Insurance,13980421120.0,NYQ
UNP,Union Pacific Corporation,Industrials,Rail Transportation,170371940352.0,NYQ
UP,Wheels Up Experience Inc. Class A,Consumer Discretionary,Transportation Services,280413520.0,
UPB,Upstream Bio Inc.,Health Care,Biotechnology: Pharmaceutical Preparations,409782495.0,
UPBD,Upbound Group Inc.,Consumer Discretionary,Computer & Electronics Retail,1233495242.0,
UPS,"United Parcel Service, Inc.",Industrials,Integrated Freight & Logistics,95600205824.0,NYQ
UPWK,Upwork Inc.,Industrials,Human Resource & Employment Services,1089429968.0,
URBN,Urban Outfitters Inc.,Consumer Discretionary,Apparel Retail,5894262784.0,NMS
URI,United Rentals Inc.,Industrials,Trading Companies & Distributors,68632436736.0,NYQ
URW.PA,Unibail-Rodamco-Westfield SE,Real Estate,REIT - Retail,17116864759.0,PAR
USA.L,Baillie Gifford US Growth Ord,,,1211411687.0,LSE
USB,U.S. Bancorp,Financials,Diversified Banks,97218035712.0,NYQ
USFD,US Foods Holding Corp.,Consumer Staples,Food Distributors,22237984768.0,NYQ
USPH,U.S. Physical Therapy Inc.,Health Care,Health Care Facilities,1103970954.0,
UTG.L,Unite Group PLC,Real Estate,REIT - Diversified,3647718854.0,LSE
UTI,Universal Technical Institute I,Consumer Defensive,Education & Training Services,2667723776.0,NYQ
UTL,UNITIL Corporation,Utilities,Electric Utilities,954592432.0,
UU.L,United Utilities Group PLC,Utilities,Utilities - Regulated Water,13518443725.0,LSE
UVV,Universal Corporation,Consumer Staples,Tobacco,1286550864.0,
UWMC,UWM Holdings Corporation Class A,Finance,Finance: Consumer Services,3330263296.0,
UXIN,Uxin Limited ADS,Consumer Discretionary,Business Services,400364075.0,
V,Visa Inc.,Financials,Transaction & Payment Processing Services,663651549184.0,NYQ
VAC,Marriott Vacations Worldwide Corporation,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",3376266496.0,NYQ
VAL,Valaris Limited Common Shares,Energy,Oil & Gas Drilling,5371860480.0,NYQ
VC,Visteon Corporation,Consumer Discretionary,Automotive Parts & Equipment,2845048576.0,NMS
VCEL,Vericel Corporation,Health Care,Biotechnology,2400206592.0,NGM
VCT.L,Victrex plc,Basic Materials,Specialty Chemicals,840267216.0,LSE
VCTR,"Victory Capital Holdings, Inc. ",Financial Services,Asset Management,5767868928.0,NMS
VCYT,Veracyte Inc.,Health Care,Health Care Services,4545787392.0,NGM
VECO,Veeco Instruments Inc.,Information Technology,Semiconductor Materials & Equipment,3503322112.0,NMS
VEEV,Veeva Systems Inc. Class A,Health Care,Health Care Technology,30883719168.0,NYQ
VEIL.L,Vietnam Enterprise Ord,Financial Services,Asset Management,1232880652.0,LSE
VFC,V.F. Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",6579660288.0,NYQ
VGNT,Versigent PLC,Consumer Discretionary,Other Specialty Retail,2927908352.0,NYQ
VIAV,Viavi Solutions Inc.,Information Technology,Communications Equipment,10627218432.0,NMS
VICI,VICI Properties Inc.,Real Estate,Hotel & Resort REITs,28639096832.0,NYQ
VICR,Vicor Corporation,Industrials,Electrical Components & Equipment,12400421888.0,NMS
VIE.PA,Veolia Environnement SA,Industrials,Waste Management,31187680896.0,PAR
VIR,Vir Biotechnology Inc.,Health Care,Biotechnology,1679773661.0,
VIRT,"Virtu Financial, Inc.",Financial Services,Capital Markets,14158718976.0,NYQ
VITL,Vital Farms Inc.,Consumer Staples,Packaged Foods,554887479.0,
VLO,Valero Energy Corporation,Energy,Oil & Gas Refining & Marketing,83346063360.0,NYQ
VLTO,Veralto Corp,Industrials,Environmental & Facilities Services,22767050752.0,NYQ
VMC,Vulcan Materials Company (Holding Company),Materials,Construction Materials,38310129664.0,NYQ
VNA.DE,Vonovia SE,Real Estate,Real Estate Services,20395210249.0,XETR
VNO,Vornado Realty Trust,Real Estate,Office REITs,7853773312.0,NYQ
VNOM,Viper Energy Inc. Class A,Energy,Oil & Gas Storage & Transportation,15131887616.0,NMS
VNT,Vontier Corporation,Information Technology,Electronic Equipment & Instruments,4142336000.0,NYQ
VOD.L,Vodafone Group Public Limited Company,Communication Services,Telecom Services,36058100969.0,LSE
VOF.L,VinaCapital Vietnam Opportunity Fund Limited,Financial Services,Asset Management,727935667.0,LSE
VOW3.DE,Volkswagen AG,Consumer Cyclical,Auto Manufacturers,42134039768.0,XETR
VOXR,Vox Royalty Corp.,Basic Materials,Precious Metals,314191962.0,
VOYA,"Voya Financial, Inc.",Financial Services,Financial Conglomerates,8845405184.0,NYQ
VRRM,Verra Mobility Corporation Class A,Industrials,Data Processing & Outsourced Services,625855410.0,
VRSK,Verisk Analytics Inc.,Industrials,Research & Consulting Services,24290138112.0,NMS
VRSN,VeriSign Inc.,Information Technology,Internet Services & Infrastructure,24580007936.0,NMS
VRT,Vertiv Holdings LLC Class A,Industrials,Electrical Components & Equipment,122476929024.0,NYQ
VRTS,Virtus Investment Partners Inc.,Financials,Asset Management & Custody Banks,1070542766.0,
VRTX,Vertex Pharmaceuticals Incorporated,Health Care,Biotechnology,123194621952.0,NMS
VSAT,ViaSat Inc.,Information Technology,Communications Equipment,10046012416.0,NMS
VSCO,Victoria's Secret & Co,Consumer Cyclical,Apparel Retail,4312813568.0,
VSEC,VSE Corporation,Industrials,Aerospace & Defense,5928476160.0,NMS
VSH,Vishay Intertechnology Inc.,Information Technology,Electronic Components,6851390464.0,NYQ
VSNT,Versant Media Group Inc. Class A,Communication Services,Cable & Satellite,5007614464.0,NMS
VST,Vistra Corp.,Utilities,Electric Utilities,53564805120.0,NYQ
VSTS,Vestis Corporation,Industrials,Diversified Support Services,1919486841.0,
VSVS.L,Vesuvius plc,Basic Materials,Steel,1519505126.0,LSE
VSXY,Victorias Secret & Co.,Consumer Discretionary,Apparel Retail,6228971008.0,NYQ
VTOL,Bristow Group Inc.,Energy,Oil & Gas Equipment & Services,1291709780.0,
VTR,"Ventas, Inc.",Real Estate,REIT - Healthcare Facilities,44076150784.0,NYQ
VTRS,Viatris Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,18947272704.0,NMS
VTY.L,Vistry Group PLC,Consumer Cyclical,Residential Construction,1204656946.0,LSE
VVR,Invesco Senior Income Trust Common Stock (DE),Finance,Trusts Except Educational Religious and Charitable,0.0,
VVV,Valvoline Inc.,Consumer Discretionary,Automotive Retail,4927993856.0,NYQ
VYX,NCR Voyix Corporation,Information Technology,IT Consulting & Other Services,1110725831.0,
VZ,Verizon Communications Inc.,Communication Services,Integrated Telecommunication Services,175874539520.0,NYQ
WAB,Westinghouse Air Brake Technologies Corporation,Industrials,Construction Machinery & Heavy Transportation Equipment,44321419264.0,NYQ
WABC,Westamerica Bancorporation,Financials,Regional Banks,1370522174.0,
WAFD,WaFd Inc.,Financials,Regional Banks,2815150848.0,NMS
WAL,Western Alliance Bancorporation Common Stock (DE),Financials,Regional Banks,8810167296.0,NYQ
WAT,Waters Corporation,Health Care,Life Sciences Tools & Services,36960100352.0,NYQ
WAY,Waystar Holding Corp.,Health Care,Health Care Technology,4302363136.0,NMS
WBD,Warner Bros. Discovery Inc. Series A,Communication Services,Broadcasting,66664767488.0,NMS
WCC,WESCO International Inc.,Industrials,Trading Companies & Distributors,16317112320.0,NYQ
WCN.TO,"Waste Connections, Inc.",Industrials,Waste Management,44505930773.0,TSX
WD,Walker & Dunlop Inc,Financials,Commercial & Residential Mortgage Finance,1724458235.0,
WDAY,Workday Inc. Class A,Information Technology,Application Software,34316963840.0,NMS
WDC,Western Digital Corporation,Information Technology,"Technology Hardware, Storage & Peripherals",200806662144.0,NMS
WDFC,WD-40 Company,Consumer Staples,Household Products,3555382528.0,NMS
WEAV,Weave Communications Inc.,Technology,Computer Software: Prepackaged Software,551389851.0,
WEC,WEC Energy Group Inc.,Utilities,Electric Utilities,37445423104.0,NYQ
WEIR.L,The Weir Group PLC,Industrials,Specialty Industrial Machinery,8756311457.0,LSE
WELL,Welltower Inc.,Real Estate,REIT - Healthcare Facilities,163482714112.0,NYQ
WEN,Wendy's Company (The),Consumer Discretionary,Restaurants,1438128832.0,
WERN,"Werner Enterprises, Inc.",Industrials,Trucking,2628812544.0,NMS
WFC,Wells Fargo & Company,Financials,Diversified Banks,266726129664.0,NYQ
WFRD,Weatherford International plc,Energy,Oil & Gas Equipment & Services,6064758784.0,NMS
WGO,Winnebago Industries Inc.,Consumer Discretionary,Automobile Manufacturers,830257387.0,
WHD,Cactus Inc. Class A,Energy,Oil & Gas Equipment & Services,3734017536.0,NYQ
WHR,Whirlpool Corporation,Consumer Discretionary,Household Appliances,2639597568.0,NYQ
WINA,Winmark Corporation,Consumer Discretionary,Other Specialty Retail,1378977510.0,
WING,Wingstop Inc.,Consumer Discretionary,Restaurants,4174477824.0,NMS
WIX.L,Wickes Group plc,Consumer Cyclical,Home Improvement Retail,572852181.0,LSE
WIZZ.L,Wizz Air Holdings Plc,Industrials,Airlines,1576508228.0,LSE
WKC,World Kinect Corporation,Energy,Oil & Gas Refining & Marketing,1813874529.0,
WKP.L,Workspace Group Plc,Real Estate,REIT - Office,916534110.0,LSE
WLK,Westlake Corporation,Materials,Specialty Chemicals,9672000512.0,NYQ
WLY,"John Wiley & Sons, Inc.",Communication Services,Publishing,2553753600.0,NYQ
WM,Waste Management Inc.,Industrials,Environmental & Facilities Services,93699670016.0,NYQ
WMB,"Williams Companies, Inc. (The)",Energy,Oil & Gas Midstream,91749326848.0,NYQ
WMG,Warner Music Group Corp. Class A,Communication Services,Movies & Entertainment,15121634304.0,NMS
WMS,Advanced Drainage Systems Inc.,Industrials,Building Products,11525356544.0,NYQ
WMT,Walmart Inc.,Consumer Staples,Consumer Staples Merchandise Retail,906425204736.0,NMS
WN.TO,George Weston Limited,Consumer Defensive,Grocery Stores,27616536647.0,TSX
WOR,Worthington Enterprises Inc. Common Shares,Industrials,Building Products,2688893184.0,NYQ
WOSG.L,Watches of Switzerland Group PLC,Consumer Cyclical,Luxury Goods,2498340613.0,LSE
WPC,W. P. Carey Inc. REIT,Real Estate,Diversified REITs,15961485312.0,NYQ
WPM.TO,Wheaton Precious Metals Corp.,Basic Materials,Gold,46882108071.0,TSX
WPP.L,WPP plc,Communication Services,Advertising Agencies,4195552975.0,LSE
WRB,W.R. Berkley Corporation,Financials,Property & Casualty Insurance,26874658816.0,NYQ
WRLD,World Acceptance Corporation,Financials,Consumer Finance,927043729.0,
WS,Worthington Steel Inc. Common Shares,Materials,Steel,1679149471.0,
WSC,WillScot Holdings Corporation Class A,Industrials,Office Services & Supplies,4749300224.0,NCM
WSFS,WSFS Financial Corporation,Financials,Regional Banks,4039138560.0,NMS
WSM,Williams-Sonoma Inc. Common Stock (DE),Consumer Discretionary,Homefurnishing Retail,26110310400.0,NYQ
WSP.TO,WSP Global Inc.,Industrials,Engineering & Construction,17446486910.0,TSX
WSR,Whitestone REIT Common Shares,Real Estate,Retail REITs,975971623.0,
WST,"West Pharmaceutical Services, I",Healthcare,Medical Instruments & Supplies,24988760064.0,NYQ
WT,"WisdomTree, Inc.",Financial Services,Asset Management,2939531008.0,NYQ
WTB.L,Whitbread plc,Consumer Cyclical,Lodging,5358255009.0,LSE
WTFC,Wintrust Financial Corporation,Financials,Regional Banks,10894162944.0,NMS
WTS,Watts Water Technologies Inc. Class A,Industrials,Building Products,11765613568.0,NYQ
WTW,Willis Towers Watson Public Limited Company,Financials,Insurance Brokers,27356856320.0,NMS
WU,Western Union Company (The),Financials,Transaction & Payment Processing Services,2449491200.0,NYQ
WWH.L,Worldwide Healthcare Ord,Financial Services,Asset Management,1860635805.0,LSE
WWW,Wolverine World Wide Inc.,Consumer Discretionary,Footwear,1452034771.0,
WY,Weyerhaeuser Company,Real Estate,Timber REITs,16908449792.0,NYQ
WYNN,Wynn Resorts Limited Common stock,Consumer Discretionary,Casinos & Gaming,10354801664.0,NMS
XEL,Xcel Energy Inc.,Utilities,Multi-Utilities,49979019264.0,NMS
XELA,"Exela Technologies, Inc.",Technology,Software - Application,305261.0,
XHR,Xenia Hotels & Resorts Inc.,Real Estate,Hotel & Resort REITs,1860598492.0,
XNCR,Xencor Inc.,Health Care,Biotechnology,1175144297.0,
XOM,ExxonMobil Holdings Corporation,Energy,Integrated Oil & Gas,575650267136.0,NYQ
XPEL,XPEL Inc.,Consumer Discretionary,Automotive Parts & Equipment,1226188223.0,
XPO,XPO Inc.,Industrials,Cargo Ground Transportation,24407187456.0,NYQ
XPP.L,XP Power Limited,Industrials,Electrical Equipment & Parts,669087005.0,LSE
XPS.L,XPS Pensions Group plc,Consumer Cyclical,Personal Services,916152817.0,LSE
XRAY,DENTSPLY SIRONA Inc.,Health Care,Health Care Supplies,2456005120.0,NMS
XRN,Chiron Real Estate Inc.,Real Estate,Real Estate Investment Trusts,480689026.0,
XRX,Xerox Holdings Corporation,Technology,Computer peripheral equipment,368789033.0,
XYL,Xylem Inc. Common Stock New,Industrials,Industrial Machinery & Supplies & Components,28813205504.0,NYQ
XYZ,Block Inc. Class A,Financials,Transaction & Payment Processing Services,46007492608.0,NYQ
YELP,Yelp Inc.,Communication Services,Interactive Media & Services,1419310070.0,
YETI,YETI Holdings Inc.,Consumer Discretionary,Leisure Products,3705339392.0,NYQ
YORW,York Water Company (The),Utilities,Water Supply,496005773.0,
YOU,Clear Secure Inc. Class A,Information Technology,Application Software,7380776448.0,NYQ
YUM,"Yum! Brands, Inc.",Consumer Cyclical,Restaurants,45075091456.0,NYQ
Z,Zillow Group Inc. Class C Capital Stock,Consumer Discretionary,Business Services,7365129728.0,NMS
ZAL.DE,Zalando SE,Consumer Cyclical,Internet Retail,8261539151.0,XETR
ZBH,Zimmer Biomet Holdings Inc.,Health Care,Health Care Equipment,17670862848.0,NYQ
ZBRA,Zebra Technologies Corporation Class A,Information Technology,Electronic Equipment & Instruments,12981051392.0,NMS
ZD,Ziff Davis Inc.,Communication Services,Advertising,1922071172.0,
ZIG.L,Zigup Plc,Industrials,Rental & Leasing Services,1396640992.0,LSE
ZION,Zions Bancorporation N.A.,Financials,Regional Banks,10393508864.0,NMS
ZKH,ZKH Group Limited American Depositary Shares each representing thirty-five (35) Class A,Consumer Discretionary,RETAIL: Building Materials,440206508.0,
ZS,Zscaler Inc.,Technology,EDP Services,22521284608.0,NMS
ZSQR,Z Squared Inc.,Finance,Finance: Consumer Services,440253580.0,
